id,year,region,female,immigrant,education,age,income,instrument,endogenous,treat,post,outcome,wage,employed,life_satisfaction,count_events,ordinal_satisfaction,likert_1,likert_2,likert_3
75,2018,east,0,0,18,50,53250.00636392623,-0.5651950334081716,2.243489925553454,0,0,3.8454327825684564,10986.041967908948,1,8.758899882902261,6,5,3,3.0,4
75,2019,east,0,0,18,51,51921.37740535981,-0.5651950334081716,3.3479290498573286,0,0,4.110191551202823,11942.962517641396,1,9.495969460835195,3,5,4,3.0,3
75,2020,east,0,0,18,52,49502.45370985267,-0.5651950334081716,4.518062927092587,0,0,4.700260433350322,9101.861234292086,1,7.908610644216288,1,4,3,3.0,3
75,2021,east,0,0,18,53,61299.7097235286,-0.5651950334081716,2.768235334812434,0,0,3.4977570645639524,10183.275094566101,1,9.96986521684111,1,5,4,4.0,3
75,2022,east,0,0,18,54,69265.04673464938,-0.5651950334081716,3.2211191146576637,0,1,7.44817834589097,8929.12276349235,1,8.698818568139867,1,5,3,2.0,4
75,2023,east,0,0,18,55,78502.98358507555,-0.5651950334081716,4.359360297098774,0,1,3.5966690638562633,12992.766126787421,1,9.414197452636763,4,5,4,3.0,4
75,2024,east,0,0,18,56,71528.5216778552,-0.5651950334081716,4.261695715663385,0,1,3.8833819943039143,11103.98400681664,1,9.023015032337321,1,5,2,5.0,3
75,2025,east,0,0,18,57,60417.49854904672,-0.5651950334081716,3.680259686405272,0,1,4.541880699919821,9971.902874133573,0,6.9204988808996255,2,4,3,4.0,4
76,2018,east,1,0,16,48,55217.79680983564,-0.794733138349732,2.816848485196531,0,0,3.003341294883216,5589.28727322072,0,7.543302769541452,2,4,3,3.0,3
76,2019,east,1,0,16,49,61072.71784775564,-0.794733138349732,3.2101129440963923,0,0,4.118773575182017,7934.685400725666,1,7.924822514435937,3,4,3,2.0,2
76,2020,east,1,0,16,50,57882.736403123556,-0.794733138349732,3.112619820433603,0,0,2.217724262983376,5247.710866629373,0,6.902940587532874,3,4,2,3.0,3
76,2021,east,1,0,16,51,58038.31690279381,-0.794733138349732,3.293945380359849,0,0,4.390764936684355,11866.61898389349,1,9.124415207273767,3,5,3,5.0,2
76,2022,east,1,0,16,52,58432.72362098956,-0.794733138349732,3.3787522917316326,0,1,4.639478505657328,7821.363070309321,1,8.800627655423787,6,5,3,3.0,3
76,2023,east,1,0,16,53,68959.27183095999,-0.794733138349732,4.478803181996896,0,1,5.5738289312812395,11246.677042739295,1,8.556227937104945,1,5,3,3.0,4
76,2024,east,1,0,16,54,74300.7868951993,-0.794733138349732,2.1658172279498378,0,1,2.6959725825655827,7090.456385053174,1,9.787876879611387,2,5,2,4.0,2
76,2025,east,1,0,16,55,52725.50072236985,-0.794733138349732,4.907138466367936,0,1,2.392027662342638,10937.786815028647,1,8.237120937217579,3,5,4,4.0,1
77,2018,north,0,0,15,50,68758.18462626512,1.0530516855396053,3.6332275049425276,0,0,3.418666204190449,7377.186913779289,1,9.472850684969089,4,5,3,4.0,4
77,2019,north,0,0,15,51,63581.01018343446,1.0530516855396053,6.250637745189952,0,0,0.8160036341074646,10319.419994770857,1,7.003044769319271,6,4,2,4.0,2
77,2020,north,0,0,15,52,61617.85919409466,1.0530516855396053,3.3110903590005134,0,0,3.7804367272059585,6566.013849756958,1,6.749021415041133,3,4,2,3.0,4
77,2021,north,0,0,15,53,51841.351184027415,1.0530516855396053,4.427395150478622,0,0,4.224761134586126,8124.999881770597,0,8.417227342341926,1,5,3,3.0,3
77,2022,north,0,0,15,54,69699.25219752686,1.0530516855396053,5.765524730376738,0,1,3.1715300153748593,8928.942323470596,1,9.035366554511008,6,5,5,3.0,3
77,2023,north,0,0,15,55,66334.53277096794,1.0530516855396053,3.957323668401591,0,1,2.847396370307699,8257.237519112856,1,8.430968374484976,4,5,4,3.0,3
77,2024,north,0,0,15,56,65109.224638313164,1.0530516855396053,2.9201379202736018,0,1,2.9127175089454913,8422.86980762421,0,8.347960948243854,1,5,4,3.0,3
77,2025,north,0,0,15,57,62947.05383523072,1.0530516855396053,3.831137246360022,0,1,3.810268866785263,9129.463590453985,0,7.429947293908168,4,4,4,3.0,3
78,2018,south,1,0,19,45,58332.593666444955,1.1387052288920503,5.767544485076827,0,0,5.789874624605247,11820.900749108394,1,7.921263254874971,0,4,3,3.0,2
78,2019,south,1,0,19,46,71323.12550310798,1.1387052288920503,4.038187325334085,0,0,5.182274837842455,15914.453982492201,1,10.0,1,5,4,4.0,3
78,2020,south,1,0,19,47,61951.99309777105,1.1387052288920503,6.012472843721659,0,0,7.198384801918927,9868.376373523324,1,6.838837209619578,3,4,4,4.0,2
78,2021,south,1,0,19,48,55776.605340430055,1.1387052288920503,7.580927616637949,0,0,3.250736103636714,12230.459923945016,0,7.9127410970649965,3,4,3,3.0,2
78,2022,south,1,0,19,49,58006.57356763101,1.1387052288920503,6.280112811296708,0,1,4.895797332276036,10670.085008415548,1,6.842413317853003,1,4,2,3.0,2
78,2023,south,1,0,19,50,66456.01138680277,1.1387052288920503,4.968106550094294,0,1,6.923148726215532,8387.123647690045,1,7.256241070279372,6,4,3,2.0,5
78,2024,south,1,0,19,51,78481.99043267607,1.1387052288920503,6.1869190533637575,0,1,2.43521056280503,13768.194952864895,1,8.739615742066006,4,5,4,2.0,3
78,2025,south,1,0,19,52,66347.43464481679,1.1387052288920503,8.081871281218387,0,1,5.68274962325634,15939.29280844476,0,8.688885248850342,2,5,3,2.0,4
79,2018,south,1,0,16,50,67838.38723515268,0.18919298154110614,4.676980801865046,0,0,5.691368233535746,11148.34518242201,1,9.129186568242602,2,5,3,4.0,2
79,2019,south,1,0,16,51,64577.24487305749,0.18919298154110614,3.5174233555700427,0,0,5.3503648927090515,10049.51686157415,0,7.953339485789186,2,4,3,4.0,1
79,2020,south,1,0,16,52,61994.17379141448,0.18919298154110614,4.505396038466157,0,0,5.462470359251203,10302.99067328766,1,8.274503319741637,3,5,4,,2
79,2021,south,1,0,16,53,54885.28805571403,0.18919298154110614,6.141549426879948,0,0,4.891833379541656,11382.920680596144,0,10.0,3,5,3,2.0,2
79,2022,south,1,0,16,54,55344.11452938088,0.18919298154110614,4.32521172705939,0,1,7.168543295581933,11242.094634926709,1,8.35971588676495,3,5,4,2.0,4
79,2023,south,1,0,16,55,63101.09855598467,0.18919298154110614,4.164645390579842,0,1,2.8526326230827275,10314.780266101956,1,9.933032808376314,2,5,2,4.0,3
79,2024,south,1,0,16,56,58176.58351789486,0.18919298154110614,3.161827772229201,0,1,3.668811276828431,10507.093994866891,1,8.580996018400397,4,5,4,3.0,5
79,2025,south,1,0,16,57,62030.80181422204,0.18919298154110614,3.948568531791362,0,1,8.221916876380792,6299.777976288593,1,9.305009435980988,3,5,2,3.0,2
80,2018,west,0,0,13,31,41206.92916860607,-0.4096133993318304,3.256882984191733,0,0,2.1932697906738725,4706.538045125334,0,6.5934862259834075,1,4,4,3.0,2
80,2019,west,0,0,13,32,46720.450745351634,-0.4096133993318304,2.5884741782634935,0,0,5.847101296320072,4131.732137527824,1,,1,5,3,4.0,5
80,2020,west,0,0,13,33,38698.939358550335,-0.4096133993318304,4.92585479563623,0,0,2.562076649985254,7608.976613493342,0,6.740385999541581,4,4,2,4.0,5
80,2021,west,0,0,13,34,52307.78444782639,-0.4096133993318304,3.529641418391159,0,0,7.414156578775815,4801.602890637811,0,7.061904890369639,4,4,1,3.0,1
80,2022,west,0,0,13,35,41284.46201951595,-0.4096133993318304,3.7813699059396035,0,1,5.846820114379908,5159.883380405622,1,6.507419105215669,1,4,2,5.0,4
80,2023,west,0,0,13,36,42985.294226609694,-0.4096133993318304,3.2118145486390275,0,1,5.1514151996100335,6506.385007140309,1,7.370527633770889,2,4,4,4.0,2
80,2024,west,0,0,13,37,61306.5424303105,-0.4096133993318304,1.309966950731186,0,1,3.7709736895605985,4145.382415298426,1,10.0,1,5,3,2.0,1
80,2025,west,0,0,13,38,59181.45970353916,-0.4096133993318304,4.6367037251213254,0,1,3.675449153056701,7854.749631641679,1,8.414461631098199,3,5,3,4.0,3
81,2018,east,0,0,14,46,58295.916860702346,-3.043446137284179,2.795627278814103,0,0,6.000145291186052,5197.923384079614,1,8.187612841570358,4,5,3,3.0,3
81,2019,east,0,0,14,47,54254.88653706069,-3.043446137284179,3.03791184180266,0,0,4.035025602557753,6726.566510672828,1,9.231984939570596,0,5,4,2.0,2
81,2020,east,0,0,14,48,42263.42465722293,-3.043446137284179,3.096394409406373,0,0,7.343982146262945,5992.451791710704,1,7.909601054282757,1,4,3,3.0,4
81,2021,east,0,0,14,49,65205.21782831811,-3.043446137284179,2.44100352966817,0,0,6.08559229468989,5050.134688428531,0,9.561073528008308,2,5,4,4.0,3
81,2022,east,0,0,14,50,,-3.043446137284179,1.7890710764135742,0,1,7.4443357967993915,5907.077633017679,1,9.845278523309688,1,5,3,4.0,5
81,2023,east,0,0,14,51,55933.323004239115,-3.043446137284179,1.4180303309602165,0,1,5.108434318404948,6240.945539300449,1,8.361361592616987,2,5,3,5.0,2
81,2024,east,0,0,14,52,50940.49013682207,-3.043446137284179,0.2898756424584015,0,1,3.0752009175991972,3169.2503212208408,1,8.437142740399716,3,5,2,3.0,2
81,2025,east,0,0,14,53,64513.4797948232,-3.043446137284179,2.3531813942398103,0,1,6.320964093170831,7435.319520606841,1,8.066131878459826,3,5,4,2.0,5
82,2018,west,1,1,14,51,54261.84757698545,0.23271186563027033,2.8080627548003463,0,0,5.277372678786543,5547.595091595046,1,9.289793362599942,2,5,4,2.0,1
82,2019,west,1,1,14,52,56026.421673115816,0.23271186563027033,5.075939765530349,0,0,3.0025170696567134,7987.7094785501085,1,7.371424287362542,2,4,1,4.0,3
82,2020,west,1,1,14,53,61890.936417831865,0.23271186563027033,2.561655096936673,0,0,4.264362700374649,6477.914380049825,1,7.521469488973757,1,4,3,3.0,2
82,2021,west,1,1,14,54,57788.28873495359,0.23271186563027033,2.6220468096837877,0,0,4.9748622758487695,6105.948269926975,1,9.419764939358213,3,5,3,3.0,3
82,2022,west,1,1,14,55,57251.73067300264,0.23271186563027033,4.150260396866636,0,1,4.769035374963703,7513.444299944888,0,7.74545030513358,3,4,2,4.0,3
82,2023,west,1,1,14,56,55582.72437390261,0.23271186563027033,3.0570801141806614,0,1,4.304202920687523,5106.010773096419,1,7.883926647596639,4,4,4,4.0,4
82,2024,west,1,1,14,57,56214.60543476947,0.23271186563027033,3.005009230468626,0,1,6.534409567310149,7700.309951120693,0,7.057855705260929,4,4,4,3.0,3
82,2025,west,1,1,14,58,58775.923980229716,0.23271186563027033,4.5952941800587634,0,1,4.080337193619661,7014.692679717792,1,10.0,6,5,2,4.0,2
83,2018,east,1,0,17,31,45941.07908928036,0.7788946786928741,3.4694829190224996,0,0,5.8411693207479525,5318.865306914711,1,8.327844100120814,3,5,4,5.0,4
83,2019,east,1,0,17,32,59979.6273809309,0.7788946786928741,5.805334026940553,0,0,5.979910953164543,10291.879210366242,1,8.517891267623995,4,5,3,3.0,1
83,2020,east,1,0,17,33,44782.06175214558,0.7788946786928741,4.227391710106559,0,0,4.774723952094388,8731.91645401929,1,8.564224115992218,4,5,3,3.0,2
83,2021,east,1,0,17,34,66271.77404127335,0.7788946786928741,3.993132864990409,0,0,6.130363875053411,8344.794178986693,1,6.735168432566497,2,4,2,5.0,2
83,2022,east,1,0,17,35,,0.7788946786928741,5.081044793562912,0,1,4.650786600721138,6646.284069449207,1,9.47607696311289,3,5,4,3.0,4
83,2023,east,1,0,17,36,60057.02895134735,0.7788946786928741,4.800783395721901,0,1,2.3930045545243437,7816.71779783581,1,6.8407075781730295,1,4,3,4.0,2
83,2024,east,1,0,17,37,61336.384550028095,0.7788946786928741,4.4634852686444,0,1,5.770540263605894,8607.058368179805,1,9.574481162021856,3,5,5,3.0,3
83,2025,east,1,0,17,38,61185.91285079788,0.7788946786928741,4.252996034457593,0,1,3.434759674325363,8236.619358505686,1,7.809232828304778,4,4,3,3.0,5
84,2018,central,1,0,14,41,44682.214522327646,-1.5660636782113755,1.3464613692386873,0,0,6.660752456068742,4672.155028141901,1,8.293776875868339,2,5,3,5.0,3
84,2019,central,1,0,14,42,47151.576608234565,-1.5660636782113755,2.5047774349313854,0,0,7.86710240269154,4853.5565670738615,0,6.8454813182384395,4,4,4,4.0,2
84,2020,central,1,0,14,43,55728.44884806415,-1.5660636782113755,3.3918573324576013,0,0,5.988735004968754,6614.985129295486,1,7.172601931788777,3,4,4,3.0,2
84,2021,central,1,0,14,44,51011.809276318156,-1.5660636782113755,5.516478545546663,0,0,2.5109503375226243,9346.44760451847,1,8.030421473877212,3,5,2,4.0,4
84,2022,central,1,0,14,45,54828.3142271666,-1.5660636782113755,1.8668315102681943,0,1,2.909309523023105,6964.284513368517,1,7.776963028778392,7,4,3,3.0,4
84,2023,central,1,0,14,46,55694.40132184311,-1.5660636782113755,2.1455952129032507,0,1,3.789291194759107,5529.964149741164,1,7.8240706460035625,2,4,5,5.0,4
84,2024,central,1,0,14,47,54511.133296190936,-1.5660636782113755,2.5594945143495327,0,1,3.8743131708795033,8400.813749203948,1,10.0,3,5,3,2.0,3
84,2025,central,1,0,14,48,62508.66975983761,-1.5660636782113755,3.1914779631863546,0,1,6.200631773218206,7438.500536782099,1,6.982524734656668,1,4,3,5.0,4
85,2018,west,1,0,11,50,54602.491652538454,-0.5736928785300716,1.5972819684905815,0,0,3.176833656279093,3112.2176180775728,1,6.581095166706113,3,4,5,5.0,2
85,2019,west,1,0,11,51,51741.44384968714,-0.5736928785300716,1.6244202662382627,0,0,1.1904251304335178,3107.2299890997674,1,7.81367473302976,1,4,3,4.0,2
85,2020,west,1,0,11,52,59489.5371294998,-0.5736928785300716,2.94840589593485,0,0,2.1355377157891686,5565.560377860219,1,6.9846320207160995,2,4,2,4.0,2
85,2021,west,1,0,11,53,55127.02337038754,-0.5736928785300716,2.304504893825776,0,0,0.34135349990874353,5419.404752635998,0,7.863137843719418,3,4,2,3.0,2
85,2022,west,1,0,11,54,57437.55109255755,-0.5736928785300716,1.146795377836983,0,1,4.2814459039432595,3928.2164607001114,0,7.11822198172358,1,4,4,5.0,3
85,2023,west,1,0,11,55,54491.84887429383,-0.5736928785300716,3.018280805082996,0,1,-0.2581301338534958,5122.250878775226,0,6.787372762112227,2,4,3,4.0,5
85,2024,west,1,0,11,56,35052.57968648961,-0.5736928785300716,2.3203008102907585,0,1,2.6776359120600377,5085.316784038181,0,6.850412945513558,1,4,2,3.0,4
85,2025,west,1,0,11,57,60068.46192602733,-0.5736928785300716,2.361109582037532,0,1,1.0285262283400267,4493.310934727254,1,8.495593801473602,5,5,3,2.0,3
86,2018,east,1,1,12,49,44826.46232772312,-1.2848195150554953,1.2016651315947728,0,0,2.527671751995953,5972.8049747740815,0,7.036157786957075,3,4,2,3.0,3
86,2019,east,1,1,12,50,60288.33134332929,-1.2848195150554953,2.218156474567204,0,0,3.293922976104385,5306.918576590976,1,7.092819014246787,3,4,3,3.0,2
86,2020,east,1,1,12,51,49656.77285471958,-1.2848195150554953,3.506716863622716,0,0,3.6176801549284257,9193.039158175769,1,6.649713776091237,2,4,1,5.0,2
86,2021,east,1,1,12,52,49163.48992144918,-1.2848195150554953,0.7014896186456272,0,0,1.3785569462851115,2392.052725210842,0,5.751941109583837,4,3,3,4.0,2
86,2022,east,1,1,12,53,45003.15203786459,-1.2848195150554953,2.451115243514458,0,1,1.673967419169188,4065.554629758696,1,6.2729042337125795,3,3,3,3.0,4
86,2023,east,1,1,12,54,50613.91042000697,-1.2848195150554953,0.5104230940914622,0,1,2.82075294904568,5450.351830813631,1,7.26836554987495,5,4,3,3.0,3
86,2024,east,1,1,12,55,55634.13463980991,-1.2848195150554953,2.910566313074731,0,1,0.5198534254136269,4272.067057156197,0,7.770830769853448,2,4,3,3.0,4
86,2025,east,1,1,12,56,54721.58193258348,-1.2848195150554953,1.8007543931283965,0,1,4.386062994124295,2804.837316004167,1,7.064052755294315,3,4,3,3.0,4
87,2018,west,0,0,14,39,55612.00322782096,0.7329977928609431,2.481925687369483,0,0,3.289775108195847,4717.463645259076,1,7.76941683002266,3,4,3,2.0,4
87,2019,west,0,0,14,40,56395.562617193544,0.7329977928609431,5.765087177107947,0,0,4.386626113455014,6829.1267773150585,0,9.005711840783897,4,5,2,4.0,3
87,2020,west,0,0,14,41,49293.24560327284,0.7329977928609431,4.685113833774813,0,0,3.64987271582097,13081.978523448643,1,7.737191945285345,6,4,4,5.0,3
87,2021,west,0,0,14,42,49020.6919112558,0.7329977928609431,4.443106925925552,0,0,1.693722110840807,7087.122796492577,1,7.961087883928226,2,4,3,3.0,4
87,2022,west,0,0,14,43,56577.834726398556,0.7329977928609431,2.4880739546258552,0,1,5.611855571516729,7281.421327623375,1,7.616038954586976,1,4,4,4.0,3
87,2023,west,0,0,14,44,57930.882676279885,0.7329977928609431,3.171085243488202,0,1,4.710115986909951,5241.467125637558,1,9.027650591787191,4,5,4,3.0,4
87,2024,west,0,0,14,45,50605.584972594304,0.7329977928609431,3.9597752171554363,0,1,1.1788435669186041,7789.019122967012,1,8.17188638683249,2,5,3,4.0,3
87,2025,west,0,0,14,46,52438.678292670644,0.7329977928609431,3.4224095787735407,0,1,2.135062900499362,8915.712497281573,1,6.569555256139623,2,4,4,5.0,4
88,2018,central,1,0,15,27,41452.82826665034,0.004123934801811881,4.158081058917108,0,0,4.809190920156023,4656.541943391102,1,,0,4,2,4.0,4
88,2019,central,1,0,15,28,55820.05279215293,0.004123934801811881,3.0321763650648546,0,0,5.823315533583642,7225.964585579122,1,8.646774899729087,1,5,3,3.0,3
88,2020,central,1,0,15,29,47569.608272404206,0.004123934801811881,5.606862237534011,0,0,4.192517340865686,8230.401920718232,1,8.971673635604855,1,5,3,3.0,3
88,2021,central,1,0,15,30,48490.49752276871,0.004123934801811881,5.284379765243582,0,0,4.395814226650945,9141.363878713633,1,7.707803847318625,4,4,2,3.0,1
88,2022,central,1,0,15,31,52551.73100312652,0.004123934801811881,5.507154218070845,0,1,5.903038215361052,8193.644224364709,1,8.523031307622555,3,5,3,4.0,4
88,2023,central,1,0,15,32,50843.4448154552,0.004123934801811881,4.306865175744689,0,1,5.126624288371334,6571.572966667826,1,9.464257394900912,3,5,3,5.0,3
88,2024,central,1,0,15,33,62692.62351023361,0.004123934801811881,4.296238241899412,0,1,5.627223271743171,11092.163897590084,1,9.862758237125727,0,5,4,3.0,3
88,2025,central,1,0,15,34,54238.79903243042,0.004123934801811881,5.0452292149831415,0,1,8.42101393273304,9250.145767687913,0,,0,4,3,4.0,3
89,2018,central,0,1,15,43,58383.86179172651,0.5889784866324334,3.9410658034290345,0,0,0.6418916001831985,5238.92311638951,1,6.789994343985486,0,4,2,3.0,3
89,2019,central,0,1,15,44,58372.10769667982,0.5889784866324334,4.968527983717562,0,0,2.660535499210605,8189.8311522479,0,8.643296649210683,5,5,3,4.0,3
89,2020,central,0,1,15,45,63213.022737337305,0.5889784866324334,4.9344843535128975,0,0,4.941387524445017,6454.982948719629,1,5.67144784605933,2,3,4,3.0,3
89,2021,central,0,1,15,46,42396.6448325569,0.5889784866324334,4.551504486792313,0,0,4.502904326639989,5911.568448990336,1,6.957603967518736,2,4,3,3.0,2
89,2022,central,0,1,15,47,56034.03811665061,0.5889784866324334,4.343484212919505,0,1,5.038824916823888,4976.828549173672,1,6.478697246252451,3,3,5,3.0,2
89,2023,central,0,1,15,48,51174.98527907761,0.5889784866324334,4.535351893361943,0,1,5.2028173995390805,9217.246643098099,1,7.804813080914773,5,4,3,3.0,3
89,2024,central,0,1,15,49,53627.743186233754,0.5889784866324334,4.476095987190283,0,1,4.606298917644321,6666.329421280297,1,8.552043042336186,2,5,3,4.0,3
89,2025,central,0,1,15,50,44020.54182138908,0.5889784866324334,1.7838616323390553,0,1,2.8932108610209735,5182.52929967783,1,7.645160101327845,3,4,3,3.0,2
90,2018,west,0,1,11,39,33488.2532205422,0.23913664541098936,4.41833594489238,0,0,3.444912006395912,6136.107610875943,1,5.686065858018875,2,3,2,4.0,4
90,2019,west,0,1,11,40,41690.67458511183,0.23913664541098936,3.644454752316547,0,0,5.481849680947545,5361.780888224461,1,6.609768002572717,2,4,3,3.0,4
90,2020,west,0,1,11,41,46227.1024434631,0.23913664541098936,3.78328479949795,0,0,3.923107008684108,6717.857356023385,1,8.207161183722938,2,5,2,4.0,2
90,2021,west,0,1,11,42,52511.281096895014,0.23913664541098936,3.001466952414307,0,0,4.979443358237101,4069.3455179188286,1,7.617023654294073,2,4,1,1.0,3
90,2022,west,0,1,11,43,45004.85368165223,0.23913664541098936,4.51237688325859,0,1,5.0924739326002655,6735.3749601478075,1,7.272600763900206,2,4,4,2.0,3
90,2023,west,0,1,11,44,53313.89281240196,0.23913664541098936,3.41701736791692,0,1,3.208584450089876,3454.3190505184098,0,6.5580683612762325,3,4,3,2.0,4
90,2024,west,0,1,11,45,36564.11412951108,0.23913664541098936,2.800137974300993,0,1,4.222972814687659,4994.937857229804,1,6.143615939770939,4,3,1,4.0,4
90,2025,west,0,1,11,46,49411.821500770326,0.23913664541098936,3.419101145421516,0,1,2.1850516262484,6057.7599522920655,0,9.36085479516792,1,5,2,3.0,3
91,2018,north,0,1,11,25,48862.32090265736,-0.8043309993833356,2.5513254548497932,0,0,4.027985313427124,5467.642376182529,0,5.808106226227913,2,3,2,4.0,4
91,2019,north,0,1,11,26,35724.29818280822,-0.8043309993833356,1.870129492250253,0,0,2.39614409693685,3154.7247704106658,0,8.402084365058263,0,5,5,4.0,3
91,2020,north,0,1,11,27,44193.87163810489,-0.8043309993833356,3.8567929736902995,0,0,3.732355312598998,5770.6858538669,0,6.610270033365515,3,4,3,3.0,3
91,2021,north,0,1,11,28,37809.152070400654,-0.8043309993833356,2.162835957005119,0,0,2.3645881663647756,3295.5675841550997,0,,4,5,3,3.0,3
91,2022,north,0,1,11,29,41173.43708474583,-0.8043309993833356,2.7376781958257306,0,1,4.523004898563526,6264.921743300622,1,6.581854978269974,2,4,3,4.0,3
91,2023,north,0,1,11,30,46049.944513371396,-0.8043309993833356,2.2163425446683163,0,1,2.929383882982332,4050.3883759558717,1,7.085267322695642,1,4,3,4.0,4
91,2024,north,0,1,11,31,44468.84340669459,-0.8043309993833356,1.1115681294531568,0,1,4.047852218662513,3637.366218766515,0,6.280390356006438,2,3,5,4.0,3
91,2025,north,0,1,11,32,34632.256877380074,-0.8043309993833356,2.894098428705035,0,1,3.0699927861125804,3244.062373759216,1,8.976669514073995,3,5,3,3.0,2
92,2018,south,1,0,14,39,46352.062294399606,-0.4087023976050609,2.797962012202534,0,0,8.394625122688566,5105.381055332076,1,10.0,3,5,3,3.0,4
92,2019,south,1,0,14,40,42206.314466895245,-0.4087023976050609,3.8022404153331486,0,0,4.118139915172023,6686.709240374558,0,9.498735576621534,3,5,4,3.0,3
92,2020,south,1,0,14,41,57214.94637087432,-0.4087023976050609,3.16341754441867,0,0,5.974366134068299,4888.92075947652,0,7.644000895522626,3,4,2,3.0,3
92,2021,south,1,0,14,42,49729.789261282036,-0.4087023976050609,3.453121487525175,0,0,5.327778420337856,5361.477987544272,1,8.541098305995744,4,5,3,4.0,4
92,2022,south,1,0,14,43,56504.3646211803,-0.4087023976050609,2.64249088177855,0,1,6.903354021641632,6771.917789272366,1,8.010217832687356,1,5,3,1.0,5
92,2023,south,1,0,14,44,,-0.4087023976050609,2.7382909591340074,0,1,4.723144230528814,8343.090535079677,1,9.326244776832894,4,5,3,3.0,4
92,2024,south,1,0,14,45,58607.56228413049,-0.4087023976050609,3.812460550562203,0,1,2.075341949075132,5886.528590168457,1,9.085085784947339,1,5,4,,2
92,2025,south,1,0,14,46,57350.71680481635,-0.4087023976050609,5.239864904335878,0,1,4.357551950203951,7427.570912711447,0,8.332979283981341,4,5,3,1.0,1
93,2018,north,0,1,15,22,44408.66430843014,-1.1266818955023556,1.5286964560576324,0,0,4.448664049405407,4522.808285220282,1,5.325805787437394,3,3,3,4.0,3
93,2019,north,0,1,15,23,37955.51318044668,-1.1266818955023556,3.8541912070781263,0,0,-0.023898904176713476,4511.2709455419845,1,7.334425461742598,1,4,5,4.0,4
93,2020,north,0,1,15,24,46305.81303060517,-1.1266818955023556,4.3084998594046455,0,0,2.049223262135941,5574.356948625379,0,6.2741307595693865,1,3,3,4.0,2
93,2021,north,0,1,15,25,37476.86874368741,-1.1266818955023556,4.700246635442887,0,0,2.9063706028180905,6959.430319944838,1,6.582424586398779,1,4,4,4.0,3
93,2022,north,0,1,15,26,42661.82003694774,-1.1266818955023556,2.4811517253753523,0,1,2.5630003512785255,5350.0417764808535,0,7.092791714164402,2,4,4,2.0,4
93,2023,north,0,1,15,27,53690.542725177984,-1.1266818955023556,3.3089924420732264,0,1,6.259509068059413,5345.86006635941,1,8.698305831974128,1,5,4,3.0,4
93,2024,north,0,1,15,28,48185.34460994427,-1.1266818955023556,3.4401082437628,0,1,2.919825401081721,3937.2868896589252,1,6.944554884667924,3,4,3,3.0,4
93,2025,north,0,1,15,29,40435.16068670551,-1.1266818955023556,4.146470116587583,0,1,4.234553092649277,5699.933938937899,0,5.382699786533861,2,3,2,2.0,3
94,2018,east,0,1,19,33,54133.810184505375,0.9694568276510509,5.793908456395173,0,0,3.6017023425894745,8456.225915076675,0,7.790200343626711,1,4,3,3.0,1
94,2019,east,0,1,19,34,46743.14700510732,0.9694568276510509,5.717125578475378,0,0,3.3256202602996456,13526.226019951144,1,7.2055534928510045,1,4,4,2.0,4
94,2020,east,0,1,19,35,50198.952791629315,0.9694568276510509,5.982987967366797,0,0,5.677885262522177,13670.46976115394,0,7.326781357290324,1,4,2,2.0,4
94,2021,east,0,1,19,36,50946.78230220064,0.9694568276510509,5.4437387839951015,0,0,4.511321000915926,8638.420831422316,1,8.621624792785957,1,5,4,2.0,3
94,2022,east,0,1,19,37,61716.601009109625,0.9694568276510509,6.057768378888684,0,1,4.1128878213015705,9771.796166867513,0,8.347007777894882,3,5,1,3.0,4
94,2023,east,0,1,19,38,,0.9694568276510509,5.618395159364055,0,1,0.8370928456532178,8563.563753591417,1,9.556659791937703,2,5,3,5.0,2
94,2024,east,0,1,19,39,63998.77757401826,0.9694568276510509,4.581309883948492,0,1,3.5210736042327824,9158.687546527644,0,7.798217495462597,1,4,2,4.0,3
94,2025,east,0,1,19,40,61160.4653315417,0.9694568276510509,3.6924759882289546,0,1,4.062218675681253,8079.18539906098,1,10.0,4,5,4,2.0,4
95,2018,north,1,0,15,25,40784.162118606066,1.0809010670215513,4.8431451113255255,0,0,3.4760784752430727,5381.940240176131,1,6.139479247924987,3,3,5,3.0,3
95,2019,north,1,0,15,26,44118.513449133374,1.0809010670215513,7.487336561531039,0,0,4.779536635117541,9692.13276251058,0,8.86238463912201,1,5,3,3.0,2
95,2020,north,1,0,15,27,48908.54239951485,1.0809010670215513,4.932851333834052,0,0,5.752080018377294,7966.567143709124,1,10.0,2,5,4,2.0,2
95,2021,north,1,0,15,28,54040.786652374525,1.0809010670215513,3.33264967687204,0,0,1.9329928652184325,3441.6983706693145,0,9.941122967106814,0,5,4,3.0,3
95,2022,north,1,0,15,29,46577.24851526156,1.0809010670215513,4.188526679018605,0,1,3.8193805781091963,7462.992827070933,1,8.175831674766208,3,5,3,,3
95,2023,north,1,0,15,30,55852.563285556564,1.0809010670215513,4.243802910276661,0,1,5.306433240512908,5792.594866103583,1,9.235159154065851,2,5,3,2.0,3
95,2024,north,1,0,15,31,48080.19190261278,1.0809010670215513,4.259285877805314,0,1,3.9332777586354677,5153.211986639857,1,8.07007938324882,2,5,3,5.0,4
95,2025,north,1,0,15,32,59942.542678276644,1.0809010670215513,5.260837241387175,0,1,5.0604236324145395,6505.319235400287,1,8.257373448798605,3,5,3,4.0,2
